listing_id,year,count
27674362,2019,4
27674362,2020,1
27674494,2018,1
27676090,2018,28
27676090,2019,31
27676090,2021,12
27676090,2022,15
27676090,2023,29
27676090,2024,21
27676118,2019,1
27678155,2018,11
27678155,2019,36
27678155,2020,2
27678155,2023,23
27678155,2024,6
27679992,2018,2
27679992,2019,1
27685449,2018,9
27685449,2019,24
27685449,2020,3
27686255,2018,10
27686255,2019,22
27686255,2020,13
27686255,2024,2
27686661,2018,7
27686661,2019,20
27686661,2020,10
27688547,2018,6
27688547,2020,1
27688547,2021,5
27688547,2022,5
27688547,2023,7
27688547,2024,2
27689723,2018,10
27690718,2018,5
27690718,2022,2
27690718,2023,4
27690718,2024,2
27691255,2022,2
27691255,2023,2
27692265,2018,1
27692265,2019,3
27692265,2020,7
27692265,2021,4
27692265,2022,3
27692265,2023,3
27692881,2019,1
27693126,2023,1
27694361,2018,11
27694361,2019,1
27695323,2018,4
27695323,2019,4
27696060,2018,1
27696371,2019,1
27697433,2019,3
27697433,2020,1
27699063,2018,13
27699063,2019,27
27699063,2020,6
27699063,2021,3
27699919,2018,3
27699919,2019,7
27699919,2020,3
27699919,2023,1
27700773,2018,9
27700773,2020,1
27701959,2018,9
27701959,2019,11
27708090,2022,10
27708090,2023,1
27710041,2018,1
27710041,2019,1
27710041,2020,1
27710041,2021,1
27710041,2022,2
27710041,2023,7
27710700,2018,9
27710700,2019,14
27710700,2020,5
27710700,2021,2
27710700,2022,5
27710700,2023,5
27710700,2024,1
27711272,2018,4
27711272,2019,1
27711272,2021,1
27711272,2022,10
27711272,2023,3
27711937,2018,6
27711937,2019,6
27712862,2018,1
27712862,2019,4
27712862,2020,4
27712862,2021,13
27712862,2022,15
27712862,2023,18
27712862,2024,12
27713702,2018,12
27714040,2018,3
27714040,2019,5
27715413,2018,10
27715413,2019,12
27715413,2020,7
27715413,2021,5
27715413,2022,12
27715413,2023,6
27715413,2024,4
27716671,2018,5
27716671,2019,10
27716914,2024,4
27716939,2018,14
27716939,2019,15
27717566,2018,2
27717566,2019,1
27717566,2022,5
27717566,2023,2
27717783,2018,16
27717783,2019,7
27717783,2020,2
27717783,2021,4
27717783,2022,2
27717783,2023,2
27717783,2024,3
27718202,2018,11
27718202,2019,43
27718202,2020,19
27718202,2021,18
27718382,2018,12
27718382,2019,8
27718382,2020,2
27718382,2022,15
27718382,2023,15
27718382,2024,7
27720234,2018,3
27720234,2019,22
27720234,2020,10
27720234,2021,1
27720234,2022,3
27720234,2023,3
27720270,2018,4
27720270,2019,1
27721388,2021,1
27721388,2022,31
27721388,2023,6
27721388,2024,6
27722349,2022,1
27722643,2020,2
27722643,2021,9
27722643,2022,8
27722643,2023,17
27722643,2024,9
27723642,2018,4
27723642,2019,8
27723642,2020,2
27726949,2018,3
27727110,2018,14
27727110,2019,8
27727257,2018,5
27727257,2019,30
27727257,2020,4
27727257,2022,26
27727257,2023,44
27727257,2024,41
27728018,2018,4
27728018,2019,9
27729861,2018,1
27733250,2018,8
27733250,2019,3
27733250,2021,3
27733250,2022,7
27733250,2023,10
27734763,2018,1
27734763,2019,1
27734763,2020,1
27739031,2018,11
27739031,2019,47
27739031,2020,2
27739031,2022,5
27739031,2023,4
27739031,2024,6
27740933,2018,8
27740933,2019,11
27743869,2019,3
27743869,2020,3
27743869,2021,10
27743869,2022,8
27743869,2023,13
27743869,2024,10
27744240,2018,1
27744240,2019,11
27744240,2020,1
27744240,2021,5
27744240,2022,22
27744240,2023,3
27744240,2024,8
27744344,2021,6
27744344,2022,12
27744344,2023,19
27744344,2024,9
27746585,2018,12
27746585,2019,33
27747852,2018,2
27747852,2019,6
27747852,2020,3
27747852,2021,8
27747852,2022,14
27747852,2023,15
27747852,2024,8
27749588,2018,1
27749588,2019,2
27749588,2020,1
27749588,2023,2
27749588,2024,2
27751872,2019,1
27751872,2021,2
27751872,2022,2
27753311,2019,2
27753907,2018,3
27753907,2019,5
27754781,2019,3
27756731,2018,25
27756731,2019,57
27756731,2020,16
27756731,2021,7
27756731,2022,32
27756731,2023,27
27756731,2024,15
27767007,2018,3
27767007,2019,3
27768626,2018,4
27768781,2018,4
27768846,2023,1
27769612,2018,8
27769612,2023,2
27769612,2024,2
27769628,2018,5
27769628,2019,6
27769628,2020,1
27769628,2021,13
27769628,2022,10
27769628,2023,17
27769628,2024,3
27769949,2018,8
27769949,2019,16
27769949,2021,2
27769949,2022,14
27769949,2024,3
27770547,2018,8
27770547,2019,9
27770547,2020,12
27770547,2021,33
27770547,2022,1
27770710,2018,1
27771197,2018,1
27771197,2019,11
27771197,2020,1
27771197,2021,1
27771197,2022,6
27771197,2023,6
27771197,2024,3
27773219,2018,2
27773219,2019,2
27773219,2022,3
27773219,2023,2
27774925,2022,2
27774942,2018,1
27774942,2022,4
27774942,2023,2
27774942,2024,2
27774978,2021,2
27774978,2022,20
27774978,2023,17
27774978,2024,2
27775022,2021,1
27775022,2022,11
27775022,2023,8
27775022,2024,3
27775083,2022,1
27775083,2023,1
27775083,2024,1
27775102,2022,4
27775102,2023,1
27775102,2024,2
27775149,2022,2
27775149,2023,5
27775149,2024,2
27775221,2022,7
27775221,2023,8
27775221,2024,2
27775506,2023,2
27775557,2018,1
27775557,2022,10
27775557,2023,14
27775557,2024,3
27775591,2022,5
27775591,2023,7
27775591,2024,5
27775648,2023,8
27775648,2024,12
27775670,2022,2
27775670,2023,3
27775670,2024,3
27780171,2018,43
27780171,2019,50
27780171,2020,2
27780171,2021,13
27780171,2022,31
27780171,2023,17
27780171,2024,5
27781578,2019,8
27781578,2020,1
27781578,2021,5
27781578,2022,7
27781578,2023,1
27781578,2024,2
27782723,2018,14
27782723,2019,15
27784067,2018,6
27784067,2019,3
27791684,2018,1
27792016,2018,3
27794579,2018,3
27794579,2019,2
27796313,2018,3
27796313,2019,14
27796313,2020,2
27796313,2021,4
27796313,2022,6
27796313,2023,5
27802383,2019,18
27802383,2020,3
27802383,2021,3
27802383,2022,5
27802383,2023,14
27802383,2024,1
27802667,2018,11
27802667,2019,13
27802667,2020,1
27806262,2018,2
27806262,2022,1
27806939,2018,9
27806939,2019,16
27806939,2020,3
27806939,2021,8
27806939,2022,19
27806939,2023,17
27806939,2024,11
27806989,2018,3
27807550,2018,6
27807550,2019,26
27807550,2020,3
27807550,2022,1
27807685,2018,3
27807685,2019,12
27807685,2021,6
27807685,2022,20
27807685,2023,16
27807685,2024,5
27808094,2018,19
27808094,2019,21
27808094,2020,3
27808094,2021,5
27808094,2022,3
27810109,2018,16
27810109,2019,39
27810109,2020,3
27810109,2021,16
27810109,2023,3
27810109,2024,4
27818592,2018,2
27818592,2019,2
27819627,2018,5
27819627,2019,7
27819627,2020,2
27819627,2021,5
27819627,2022,7
27819627,2023,2
27819627,2024,2
27820403,2018,9
27820403,2019,8
27820403,2020,2
27821500,2018,3
27821500,2019,8
27821500,2020,1
27823334,2018,2
27823334,2019,6
27823472,2018,1
27823472,2019,2
27823472,2020,1
27823472,2021,3
27823472,2022,6
27823472,2024,2
27823749,2018,2
27823749,2021,1
27823749,2023,10
27823749,2024,9
27824155,2018,1
27824155,2019,11
27824155,2020,2
27824155,2023,4
27825155,2018,5
27825155,2019,2
27825455,2018,15
27825455,2019,28
27825455,2020,3
27825455,2021,6
27825455,2022,2
27825455,2023,23
27825455,2024,24
27826405,2018,5
27826405,2019,14
27826405,2020,6
27826405,2021,6
27826405,2022,11
27826405,2023,6
27826405,2024,7
27827260,2018,3
27827260,2019,11
27827260,2020,3
27827260,2021,3
27827260,2022,7
27827260,2023,5
27827260,2024,5
27827674,2018,19
27827674,2019,17
27827674,2020,6
27827696,2018,1
27827696,2019,15
27827696,2023,5
27827696,2024,3
27827837,2018,3
27829991,2018,1
27829991,2019,1
27833221,2019,7
27833221,2022,6
27833221,2023,2
27833221,2024,6
27833488,2018,32
27833488,2019,166
27833488,2020,66
27833488,2021,79
27833488,2022,139
27833488,2023,176
27833488,2024,135
27833800,2018,2
27833800,2019,3
27835264,2022,5
27836814,2019,1
27840674,2018,2
27840674,2019,2
27840847,2018,2
27840847,2019,1
27840847,2022,1
27841977,2018,13
27841977,2019,12
27841977,2020,5
27841977,2022,26
27841977,2023,48
27841977,2024,26
27842204,2018,6
27842204,2019,11
27842204,2021,5
27842204,2022,13
27842204,2023,2
27842204,2024,7
27842262,2018,5
27842262,2019,11
27842262,2020,1
27843166,2022,3
27843166,2023,1
27843777,2018,27
27843777,2019,55
27843777,2020,5
27843777,2021,15
27843777,2022,32
27843777,2023,12
27848700,2018,5
27848988,2019,5
27848988,2020,1
27849322,2018,5
27849322,2019,8
27850930,2018,1
27851017,2018,11
27851017,2019,14
27852135,2018,4
27852135,2019,17
27852135,2020,1
27852135,2021,1
27852135,2022,3
27852135,2023,2
27852135,2024,1
27853002,2022,23
27853002,2023,11
27853458,2018,1
27853458,2019,4
27853458,2020,1
27853458,2021,2
27858665,2018,3
27858665,2021,1
27858665,2022,2
27861083,2018,1
27863096,2018,9
27863096,2019,13
27863096,2021,7
27863096,2023,7
27863096,2024,4
27863349,2018,28
27863349,2019,85
27863349,2020,19
27863349,2021,17
27863349,2022,65
27863349,2023,75
27863349,2024,39
27863468,2018,8
27863468,2019,20
27863468,2020,3
27863468,2021,12
27863468,2022,14
27863468,2023,10
27863468,2024,7
27864531,2018,9
27864531,2019,20
27864531,2021,2
27864531,2022,1
27864531,2023,63
27864531,2024,47
27864675,2018,24
27864675,2019,66
27864675,2020,9
27864675,2022,34
27864675,2023,76
27864675,2024,49
27865947,2018,10
27865947,2019,17
27865947,2022,12
27865947,2023,19
27865947,2024,1
27866266,2018,2
27868923,2018,2
27869144,2018,4
27869144,2019,1
27869144,2023,8
27870931,2018,3
27872360,2019,2
27872586,2018,1
27872586,2023,2
27872586,2024,1
27872918,2018,1
27872918,2019,4
27872918,2020,1
27874305,2018,3
27874771,2018,11
27874771,2019,33
27874771,2020,4
27874771,2022,20
27874771,2023,36
27874771,2024,15
27875493,2018,4
27875493,2019,6
27875687,2018,10
27876566,2024,5
27880370,2021,1
27880370,2022,6
27880370,2023,3
27880370,2024,1
27888416,2018,10
27888416,2019,14
27888416,2020,3
27888416,2021,10
27888416,2022,6
27888416,2023,4
27888416,2024,2
27890026,2018,4
27890026,2019,9
27891824,2018,4
27891824,2019,13
27893289,2018,4
27893289,2019,8
27893304,2018,9
27893304,2019,1
27894668,2018,1
27894668,2019,6
27894668,2020,5
27894668,2021,2
27894668,2022,4
27894668,2023,2
27894668,2024,2
27895130,2018,5
27895130,2019,8
27895130,2020,1
27898114,2018,12
27898114,2019,34
27898114,2020,23
27898114,2021,2
27898114,2023,12
27898114,2024,24
27898681,2018,11
27898681,2019,36
27898681,2020,5
27898681,2021,4
27898681,2023,10
27898681,2024,16
27899076,2018,15
27899076,2019,41
27899076,2020,17
27899076,2021,5
27899076,2023,9
27899076,2024,26
27913203,2018,10
27913203,2019,74
27913203,2020,10
27914007,2018,38
27914007,2019,72
27914007,2020,7
27914007,2021,1
27914007,2022,84
27914007,2023,96
27914007,2024,45
27916312,2018,7
27916312,2019,45
27916312,2020,22
27916312,2021,21
27916312,2022,24
27916312,2023,11
27916312,2024,4
27916583,2018,2
27917725,2020,2
27917725,2021,4
27917725,2022,14
27917725,2023,9
27917725,2024,1
27918682,2018,1
27920102,2018,1
27920315,2024,5
27920779,2018,21
27920779,2019,89
27920779,2020,19
27920779,2021,48
27920779,2022,92
27920779,2023,107
27920779,2024,65
27920838,2018,1
27920838,2019,1
27920838,2021,4
27920838,2022,24
27920838,2023,10
27920838,2024,2
27921189,2018,7
27921189,2019,6
27922337,2019,10
27922337,2020,4
27922337,2021,8
27922337,2022,8
27922337,2023,3
27923365,2018,9
27923365,2019,30
27923365,2020,4
27923418,2020,1
27924078,2018,22
27924078,2019,21
27924078,2020,1
27926115,2018,9
27926115,2019,8
27926115,2021,2
27926115,2022,14
27926115,2023,10
27926115,2024,7
27929242,2018,7
27929242,2019,5
27929242,2022,3
27929242,2023,13
27929242,2024,8
27930816,2018,1
27930816,2019,1
27942162,2018,1
27943179,2018,7
27943179,2019,5
27943179,2020,1
27943608,2018,7
27947273,2018,4
27947273,2019,2
27947273,2021,1
27948303,2023,1
27950996,2018,1
27950996,2021,3
27950996,2023,1
27953819,2018,15
27953819,2019,9
27953819,2020,7
27953819,2023,10
27953819,2024,9
27954279,2018,24
27954279,2019,22
27957717,2019,21
27957717,2020,4
27957717,2021,5
27957717,2022,9
27957717,2023,10
27957717,2024,11
27957823,2018,3
27957823,2019,9
27957823,2021,3
27957823,2022,3
27957823,2023,5
27957823,2024,5
27958425,2018,3
27960462,2018,2
27960462,2019,1
27960462,2021,3
27960462,2022,3
27960462,2024,1
27960566,2018,9
27960566,2019,5
27960566,2020,2
27960566,2021,6
27960566,2022,7
27960566,2023,4
27960986,2018,10
27960986,2019,20
27960986,2023,5
27960986,2024,9
27961659,2018,13
27961659,2019,2
27961894,2018,11
27961894,2019,15
27961894,2020,6
27961894,2021,8
27961894,2022,18
27961894,2023,18
27961894,2024,10
27968200,2018,6
27968200,2019,3
27971485,2018,2
27971485,2019,4
27971768,2022,1
27971768,2023,1
27972782,2018,4
27972782,2019,3
27972782,2021,1
27972782,2022,13
27972782,2023,3
27973895,2018,8
27973895,2019,3
27977736,2018,7
27977736,2019,3
27977736,2020,2
27977736,2021,2
27977736,2022,8
27977736,2023,21
27977736,2024,2
27977894,2019,2
27977894,2022,3
27977894,2023,3
27977894,2024,1
27977932,2018,3
27977932,2019,8
27980460,2018,2
27980894,2022,1
27980894,2023,5
27981541,2018,15
27981541,2019,63
27981541,2020,6
27981541,2021,7
27981541,2022,51
27981541,2023,54
27981541,2024,15
27983855,2018,1
27983855,2020,4
27984143,2018,5
27984143,2019,20
27984143,2021,23
27984143,2022,15
27984143,2023,20
27985598,2019,17
27985598,2020,3
27985668,2018,6
27985668,2019,19
27985668,2020,7
27985668,2021,11
27985668,2022,8
27985668,2023,12
27985668,2024,11
27988093,2018,5
27988093,2019,9
27994877,2018,2
27995626,2018,11
27995626,2019,1
27995626,2020,7
27996485,2018,5
27996485,2019,15
27996485,2020,7
27998531,2018,3
27998531,2019,4
27998531,2020,2
27998531,2022,3
27998531,2023,21
27998531,2024,15
28000159,2019,10
28000159,2020,1
28000159,2021,1
28000159,2022,4
28000159,2023,2
28000159,2024,2
28000292,2018,4
28000292,2019,7
28001661,2019,1
28002633,2018,3
28002633,2019,3
28003051,2019,2
28003051,2023,3
28003239,2019,1
28003239,2021,4
28003239,2022,7
28007006,2018,1
28007006,2019,6
28007013,2018,6
28007013,2019,2
28007910,2018,1
28008154,2018,8
28011082,2018,2
28011082,2019,5
28011082,2020,1
28011082,2021,3
28011082,2022,5
28011082,2023,5
28011082,2024,1
28016377,2018,11
28018165,2018,9
28018165,2019,10
28018740,2018,15
28018740,2019,53
28018740,2020,11
28018740,2022,3
28018740,2023,19
28018740,2024,1
28020005,2018,1
28020005,2019,12
28020005,2020,2
28020005,2021,4
28020005,2022,6
28020005,2023,6
28020005,2024,3
28024155,2018,11
28024155,2019,14
28024155,2020,1
28024155,2021,5
28024155,2022,16
28024155,2023,12
28024155,2024,9
28028200,2018,18
28028200,2019,3
28032533,2018,35
28032533,2019,100
28032533,2020,13
28038091,2018,4
28039365,2019,6
28039365,2021,1
28039365,2022,14
28039365,2023,14
28040002,2018,17
28040002,2019,19
28040002,2020,6
28040002,2022,14
28040002,2023,15
28040002,2024,6
28040134,2018,1
28040411,2018,8
28040411,2019,9
28040411,2022,15
28040411,2023,3
28041056,2018,1
28041056,2019,3
28041056,2024,2
28043461,2018,1
28043461,2019,6
28043461,2022,2
28044688,2018,2
28048629,2018,18
28048629,2019,13
28048629,2020,1
28048629,2021,3
28048629,2022,10
28048629,2023,1
28048629,2024,1
28048758,2018,6
28048758,2019,11
28048758,2020,6
28048758,2021,2
28048758,2022,6
28049918,2023,16
28049918,2024,5
28049998,2018,14
28049998,2019,2
28049998,2020,1
28049998,2021,7
28049998,2023,5
28052737,2018,6
28052737,2019,4
28052737,2023,13
28052737,2024,1
28053406,2018,1
28053406,2019,1
28060551,2018,5
28060551,2019,4
28060551,2020,1
28060551,2022,1
28063878,2023,3
28063878,2024,1
28064534,2018,17
28064534,2019,13
28064534,2020,2
28064534,2023,2
28064534,2024,4
28066428,2018,4
28066428,2019,4
28066895,2019,1
28068013,2018,3
28068625,2018,7
28068625,2019,7
28068625,2020,2
28068625,2021,9
28068625,2022,15
28068625,2023,19
28068625,2024,15
28069023,2018,2
28069023,2019,1
28069030,2018,20
28069030,2019,18
28069258,2018,5
28069258,2019,25
28069258,2020,2
28071181,2019,22
28071181,2020,3
28072716,2018,13
28073359,2018,4
28073939,2018,13
28073939,2019,17
28073939,2023,3
28073939,2024,12
28075910,2018,3
28075910,2019,1
28075963,2018,1
28075963,2019,3
28075963,2020,1
28075963,2021,3
28075963,2022,2
28075963,2023,3
28075963,2024,5
28076513,2019,3
28076513,2020,5
28076513,2021,7
28076513,2022,27
28076513,2023,25
28076513,2024,5
28077694,2018,2
28077694,2019,3
28077694,2021,1
28077767,2018,1
28078356,2018,13
28078356,2019,9
28078356,2020,10
28078356,2023,23
28078356,2024,18
28086524,2018,9
28086524,2019,26
28086524,2020,2
28086524,2021,1
28086524,2022,2
28086524,2023,5
28086524,2024,7
28092394,2018,7
28092394,2019,10
28092394,2020,4
28092394,2021,2
28092394,2022,3
28092394,2023,7
28092765,2021,2
28092765,2022,3
28092765,2023,8
28092765,2024,8
28095537,2018,1
28095537,2019,8
28095537,2020,1
28097669,2022,1
28098153,2021,1
28099858,2018,1
28100005,2018,7
28100005,2019,17
28100005,2020,1
28100378,2018,2
28101219,2018,3
28101219,2019,9
28101219,2020,1
28101219,2021,1
28101219,2022,8
28101219,2023,6
28101219,2024,4
28105985,2018,2
28105985,2019,6
28105985,2020,1
28105985,2021,7
28105985,2022,4
28107089,2023,1
28107089,2024,1
28117503,2018,2
28121162,2018,10
28121162,2019,40
28121162,2020,5
28121162,2022,31
28121162,2023,25
28121162,2024,9
28122411,2018,4
28122411,2019,3
28124745,2018,15
28124745,2019,17
28124745,2020,1
28124745,2021,7
28124745,2022,10
28124745,2023,12
28124745,2024,10
28124883,2018,7
28124883,2019,21
28124883,2020,11
28125191,2022,60
28125191,2023,37
28125191,2024,23
28127267,2019,4
28127267,2020,4
28127267,2021,4
28127267,2022,11
28127267,2023,15
28127267,2024,7
28127819,2018,3
28127819,2019,3
28129567,2018,22
28129567,2019,16
28130253,2019,4
28130865,2018,1
28130865,2019,3
28130865,2020,1
28130865,2021,1
28130865,2022,9
28130865,2023,4
28133024,2019,2
28143448,2018,8
28143448,2019,9
28143448,2020,1
28144634,2018,3
28144634,2019,5
28144634,2022,2
28144634,2023,1
28145025,2019,2
28145025,2022,1
28145025,2023,2
28145025,2024,1
28151042,2018,6
28151042,2019,1
28151042,2020,8
28151042,2021,8
28151042,2022,8
28152307,2018,11
28152307,2019,11
28152307,2020,1
28152307,2021,4
28152307,2022,13
28152307,2023,1
28154609,2024,4
28156012,2018,2
28156012,2019,12
28156012,2020,3
28156012,2021,2
28156012,2022,16
28156012,2023,8
28156012,2024,1
28156452,2018,1
28156452,2019,1
28157352,2018,9
28157352,2019,27
28157352,2020,1
28159063,2019,6
28159063,2020,1
28159063,2021,3
28159063,2022,9
28159063,2023,4
28159177,2024,2
28161039,2018,18
28161039,2019,48
28161039,2020,11
28163626,2018,3
28172460,2018,1
28172460,2019,3
28172460,2020,1
28172460,2021,1
28172460,2022,4
28172460,2023,2
28172918,2018,8
28172918,2019,48
28172918,2020,10
28172918,2021,3
28172918,2022,16
28172918,2023,4
28177404,2019,7
28177404,2021,5
28177404,2022,1
28178661,2018,14
28178661,2019,30
28178661,2020,4
28178661,2021,7
28178661,2022,10
28178661,2023,10
28179024,2018,1
28179024,2019,1
28180600,2018,1
28180600,2022,1
28182124,2018,5
28182344,2018,3
28182344,2019,14
28182344,2020,1
28182344,2021,1
28182344,2022,1
28182344,2023,2
28185138,2018,4
28185138,2019,16
28185138,2021,3
28185138,2022,7
28185138,2024,2
28189479,2018,3
28193354,2019,1
28194114,2018,9
28194114,2019,24
28194114,2020,5
28194114,2021,8
28194114,2022,23
28194114,2023,14
28194114,2024,13
28195103,2018,15
28195103,2019,16
28195103,2020,3
28195103,2021,3
28195103,2022,10
28195103,2023,5
28195103,2024,2
28196726,2018,6
28196726,2019,7
28197608,2018,1
28203746,2018,13
28203746,2019,17
28204395,2018,5
28204395,2019,1
28206131,2018,27
28206131,2019,106
28206131,2020,18
28206131,2021,66
28206131,2022,42
28206131,2023,56
28206131,2024,39
28211808,2018,1
28211808,2019,2
28211808,2022,2
28212508,2018,5
28212508,2019,2
28212508,2021,3
28212508,2022,12
28212508,2023,6
28212730,2018,3
28212730,2019,3
28212730,2020,3
28212730,2021,1
28212730,2022,1
28213705,2022,10
28213705,2023,2
28215498,2018,20
28216231,2018,4
28216430,2018,3
28216430,2019,22
28216430,2020,2
28216430,2021,20
28216430,2022,56
28216430,2023,60
28216430,2024,25
28222375,2018,4
28222379,2018,3
28222379,2019,2
28222704,2019,1
28223818,2018,1
28225548,2018,50
28225548,2019,75
28226737,2018,2
28228148,2018,3
28235102,2018,1
28235102,2019,9
28237545,2018,2
28238393,2018,2
28238837,2018,1
28238837,2019,5
28238837,2020,2
28238837,2021,1
28238837,2022,4
28238837,2023,2
28239097,2018,4
28239097,2019,6
28239097,2020,2
28239097,2023,1
28239836,2018,4
28243604,2018,2
28243604,2019,5
28245856,2018,14
28245856,2019,23
28245856,2020,1
28245856,2021,11
28245856,2022,26
28245856,2023,18
28245856,2024,8
28247634,2019,3
28247634,2020,1
28247634,2021,1
28247634,2022,1
28247634,2023,3
28247634,2024,2
28249192,2018,5
28249929,2018,3
28249929,2019,1
28252025,2018,2
28252025,2019,6
28252025,2021,1
28252025,2022,3
28252025,2023,6
28252025,2024,6
28252320,2018,12
28252320,2019,23
28252320,2020,9
28252778,2018,4
28252778,2019,4
28252778,2020,1
28253043,2018,12
28253043,2019,47
28253043,2020,7
28253215,2018,2
28253215,2019,4
28253817,2019,11
28254196,2019,1
28254196,2022,1
28254196,2023,1
28254251,2018,1
28256500,2018,1
28265387,2018,1
28267832,2018,6
28267832,2019,14
28268470,2018,3
28268470,2019,3
28268470,2020,4
28268470,2021,3
28268470,2022,5
28268470,2023,4
28268470,2024,5
28269500,2018,1
28269500,2019,1
28270524,2018,3
28270524,2019,9
28270524,2021,1
28271502,2018,21
28271502,2019,18
28271502,2020,7
28271502,2021,13
28271502,2022,10
28271502,2023,17
28271502,2024,11
28272217,2018,13
28272217,2019,12
28272217,2020,5
28272217,2021,6
28272217,2022,9
28272217,2023,7
28272217,2024,3
28273261,2018,3
28273261,2019,10
28273407,2018,2
28273407,2019,1
28273407,2020,2
28273407,2021,3
28273407,2022,2
28274989,2018,1
28275647,2018,1
28276091,2019,3
28279025,2018,5
28279025,2019,11
28279025,2020,1
28279025,2022,11
28279025,2023,9
28279025,2024,4
28279185,2019,65
28279185,2020,24
28279185,2021,40
28279185,2022,64
28279185,2023,50
28279185,2024,48
28280885,2018,16
28280885,2019,8
28280885,2021,18
28281368,2023,18
28281368,2024,3
28294152,2018,1
28294152,2019,3
28294152,2020,2
28294388,2018,2
28294388,2019,3
28294706,2018,1
28294706,2019,6
28294706,2021,6
28294706,2022,9
28294706,2023,8
28294706,2024,12
28295656,2018,7
28295656,2019,5
28295656,2022,3
28297512,2018,3
28297527,2022,3
28297527,2023,1
28297527,2024,1
28297925,2018,1
28297925,2019,8
28297925,2023,2
28298804,2018,1
28298804,2019,4
28298804,2020,3
28298804,2021,2
28298804,2022,13
28298804,2023,2
28298804,2024,7
28301700,2018,14
28301700,2019,21
28301700,2020,5
28301700,2021,1
28301700,2022,10
28301700,2023,11
28301700,2024,2
28301744,2018,1
28301950,2018,19
28301950,2019,27
28304425,2018,2
28304425,2019,3
28306229,2018,1
28306396,2018,7
28306396,2019,17
28306396,2020,2
28306396,2021,2
28306396,2022,20
28306396,2023,2
28307822,2018,2
28307822,2021,2
28307822,2022,12
28308023,2018,3
28308023,2019,8
28309400,2018,5
28309400,2019,19
28309400,2023,12
28309400,2024,20
28313479,2018,3
28313479,2019,12
28313479,2020,2
28323406,2018,1
28323406,2019,2
28323406,2022,12
28323406,2023,4
28323406,2024,1
28324376,2018,6
28324376,2019,5
28325601,2018,1
28330764,2018,3
28330764,2019,1
28331606,2019,11
28331606,2020,3
28331606,2021,1
28331606,2022,10
28331606,2024,2
28332500,2018,5
28332500,2019,5
28333581,2018,6
28335900,2018,24
28335900,2019,77
28335900,2020,33
28335900,2021,52
28335900,2022,81
28335900,2023,79
28335900,2024,58
28336088,2018,2
28336088,2019,4
28337574,2018,5
28337574,2019,6
28337574,2020,4
28337574,2022,1
28337574,2024,3
28337718,2018,12
28337718,2019,16
28337718,2022,2
28337924,2018,3
28337924,2019,27
28337924,2020,4
28337924,2021,4
28337924,2022,18
28337924,2023,20
28337924,2024,5
28338803,2020,10
28338803,2021,16
28338803,2022,3
28339465,2019,7
28340757,2018,7
28340757,2019,14
28340757,2020,8
28340757,2022,6
28340757,2023,7
28341342,2018,9
28341342,2019,7
28341342,2021,4
28341342,2022,2
28341342,2023,1
28341342,2024,5
28350158,2018,21
28350158,2019,7
28351221,2018,3
28353561,2018,13
28353561,2019,11
28354043,2022,15
28354043,2023,9
28354043,2024,1
28354882,2018,3
28354882,2019,4
28354882,2021,1
28354882,2022,1
28354882,2023,8
28355813,2019,1
28359377,2018,1
28359377,2019,2
28359455,2018,9
28359455,2019,27
28359455,2020,1
28361144,2018,5
28361144,2019,15
28361144,2021,9
28361144,2022,11
28361144,2023,17
28361144,2024,1
28362495,2018,6
28362495,2019,4
28363938,2018,11
28363938,2019,16
28363938,2020,1
28365084,2018,8
28365084,2019,13
28365084,2020,1
28365084,2022,25
28365084,2023,9
28365084,2024,10
28376631,2018,7
28376631,2019,7
28377736,2018,9
28377736,2019,14
28377736,2020,2
28377736,2021,3
28377736,2023,9
28379102,2018,1
28379102,2019,1
28379102,2022,5
28379596,2022,4
28379596,2023,6
28379596,2024,2
28383154,2018,3
28383154,2019,1
28385455,2018,12
28385455,2019,25
28386819,2020,2
28386819,2021,1
28386819,2022,6
28386819,2023,6
28386819,2024,1
28386872,2018,2
28394803,2018,1
28394803,2019,3
28394803,2020,4
28394803,2023,13
28394803,2024,9
28399744,2018,1
28399744,2019,8
28399744,2020,5
28399931,2018,7
28399931,2019,15
28399931,2020,2
28399931,2021,4
28399931,2022,10
28399931,2024,1
28401819,2018,5
28401819,2019,1
28402516,2018,3
28402516,2019,2
28404242,2018,1
28404242,2019,2
28404502,2018,3
28404806,2018,4
28404806,2019,3
28405595,2018,12
28405595,2019,26
28405595,2020,15
28405595,2021,24
28405595,2022,51
28405595,2023,67
28405595,2024,22
28407765,2018,8
28407765,2019,17
28407765,2020,3
28407765,2022,14
28407765,2023,42
28407765,2024,32
28408099,2018,2
28408099,2019,2
28408099,2024,6
28409385,2019,5
28409385,2020,5
28409385,2022,9
28409385,2023,11
28409385,2024,5
28409903,2018,6
28409903,2019,10
28409903,2020,4
28409903,2021,2
28409903,2022,15
28409903,2023,17
28409903,2024,2
28419593,2018,4
28419593,2019,12
28419593,2020,3
28419593,2021,11
28419593,2022,17
28419593,2023,11
28419593,2024,1
28421205,2018,2
28421205,2019,16
28421205,2020,9
28421205,2021,2
28421205,2022,2
28421205,2023,8
28421205,2024,10
28425176,2018,6
28425176,2019,6
28425176,2022,13
28425176,2023,6
28425176,2024,2
28426185,2018,5
28426185,2019,19
28426185,2020,6
28429044,2018,2
28429044,2019,6
28429044,2020,1
28429044,2022,3
28429044,2023,16
